group_id,route,domain,gold_count,unique_gold_A,step,order,gold_count_bin,unique_gold_A_bin,stage,group_position,baseline_primary_reward_mean,baseline_primary_reward_std,baseline_zero_std,baseline_all_zero,baseline_Exact,baseline_AB,baseline_A,baseline_Beam_invalid,dsr_primary_reward_mean,dsr_primary_reward_std,dsr_zero_std,dsr_all_zero,dsr_Exact,dsr_AB,dsr_A,dsr_Beam_invalid,baseline_rollout_reward_mean,baseline_rollout_reward_std,baseline_rollout_zero_std_ratio,baseline_rollout_invalid_outputs,dsr_rollout_reward_mean,dsr_rollout_reward_std,dsr_rollout_zero_std_ratio,dsr_rollout_invalid_outputs,direct_group_provenance,Raw_N,Grounded_N,Coverage,Raw_Grounded_gap,D_cot,S_cot,S_prefix,S_explore,S_dead,S_aux,A_aux,DSR_branch,think_candidate_coverage_provenance,A_concentration,Gold_A_hit,Gold_AB_hit,Exact_hit,rescue_active,lambda_A,K_A_concentration,frequency_weights,rescue_coefficient
088f1e67b7743d30d88414fb32637c59e3f2688e5b7bb703b08adb0578885af3,think,video,16,12,144,73,5+,3+,100-150,0,,,,,,,,,,,,,,,,,2.6875,0.8118988275527954,0.75,0,1.375,0.9468051195144653,0.5,0,unavailable:only_rollout_aggregate,1.5,1.5,1.0,0.0,0.5,0.5,0.038520619314501174,0.33582676014370816,0.1361295759152302,0.22311237158870073,0.009766370058059692,,observed_directly:dsr_trace_first2,,,,,,,,,
5d0b68a1956bc3dd811f2aeb967b629ab6346192b32c0c59c03acb38ff10ed02,think,ad,3,3,144,73,3-4,3+,100-150,1,,,,,,,,,,,,,,,,,2.6875,0.8118988275527954,0.75,0,1.375,0.9468051195144653,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
970a2fc504dcc3bfe9a098b6f67d94dd713eaa71f5a81b50ff1cc799d153ec6e,think,video,15,13,144,73,5+,3+,100-150,2,,,,,,,,,,,,,,,,,2.6875,0.8118988275527954,0.75,0,1.375,0.9468051195144653,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
afa63af1f633d4149a1c3a28f081476dee73cb31dc7e9c3a7e3c16b0be026339,think,video,14,14,144,73,5+,3+,100-150,3,,,,,,,,,,,,,,,,,2.6875,0.8118988275527954,0.75,0,1.375,0.9468051195144653,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
555f4b5612361ada7dc25cdab202fcc8c27d9329005132538e4546a760ccf084,think,ad,2,2,146,74,1-2,2,100-150,0,,,,,,,,,,,,,,,,,0.625,0.0,1.0,0,1.0,0.6495190262794495,0.75,0,unavailable:only_rollout_aggregate,3.0,3.0,1.0,0.0,0.9761904761904762,0.9880952380952381,0.0,0.7552421283829365,0.7461949834392285,0.8913351362328343,0.4881451381370425,,observed_directly:dsr_trace_first2,,,,,,,,,
1abeacdef98debbce75392b9f3482d1ebda3c7a523cab76597e490e72b0fde3d,think,prod,2,2,146,74,1-2,2,100-150,1,,,,,,,,,,,,,,,,,0.625,0.0,1.0,0,1.0,0.6495190262794495,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
0d63ce67704c57832b525625092ca93a3d169ccd3e534f3e868b3fd92e8e9c80,think,living,2,1,146,74,1-2,1,100-150,2,,,,,,,,,,,,,,,,,0.625,0.0,1.0,0,1.0,0.6495190262794495,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
aeaad89f4ff836b72cacf6503749977d1fef8743304e656601454a6d281e4988,think,ad,2,2,146,74,1-2,2,100-150,3,,,,,,,,,,,,,,,,,0.625,0.0,1.0,0,1.0,0.6495190262794495,0.75,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
088f1e67b7743d30d88414fb32637c59e3f2688e5b7bb703b08adb0578885af3,no_think,video,16,12,148,75,5+,3+,100-150,0,,,,,,,,,,,,,,,,,0.109375,0.18154609203338623,0.0,,0.140625,0.1457403004169464,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.25,0.125,0.25,0.125,0.25,0.25,0.125]",0.0
5d0b68a1956bc3dd811f2aeb967b629ab6346192b32c0c59c03acb38ff10ed02,no_think,ad,3,3,148,75,3-4,3+,100-150,1,,,,,,,,,,,,,,,,,0.109375,0.18154609203338623,0.0,,0.140625,0.1457403004169464,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.2,0.25,"[0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125]",0.05
970a2fc504dcc3bfe9a098b6f67d94dd713eaa71f5a81b50ff1cc799d153ec6e,no_think,video,15,13,150,76,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.015625,0.09757809340953827,0.5,,0.09375,0.38044196367263794,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25]",0.0
afa63af1f633d4149a1c3a28f081476dee73cb31dc7e9c3a7e3c16b0be026339,no_think,video,14,14,150,76,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.015625,0.09757809340953827,0.5,,0.09375,0.38044196367263794,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125]",0.0
555f4b5612361ada7dc25cdab202fcc8c27d9329005132538e4546a760ccf084,no_think,ad,2,2,152,77,1-2,2,150-200,0,,,,,,,,,,,,,,,,,-0.078125,0.20669931173324585,0.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,True,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0125
1abeacdef98debbce75392b9f3482d1ebda3c7a523cab76597e490e72b0fde3d,no_think,prod,2,2,152,77,1-2,2,150-200,1,,,,,,,,,,,,,,,,,-0.078125,0.20669931173324585,0.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,True,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0125
0d63ce67704c57832b525625092ca93a3d169ccd3e534f3e868b3fd92e8e9c80,no_think,living,2,1,154,78,1-2,1,150-200,0,,,,,,,,,,,,,,,,,0.171875,0.44063761830329895,0.0,,0.171875,0.483335942029953,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.1,0.375,"[0.375,0.375,0.25,0.25,0.125,0.375,0.25,0.25]",0.0
aeaad89f4ff836b72cacf6503749977d1fef8743304e656601454a6d281e4988,no_think,ad,2,2,154,78,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.171875,0.44063761830329895,0.0,,0.171875,0.483335942029953,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,False,0.1,0.5,"[0.5,0.125,0.25,0.5,0.5,0.25,0.125,0.5]",0.0
dbdc2b1e83f6950024974ccd14550fe2b9112dc429a99114137ec4a0778c2d26,think,video,15,12,156,79,5+,3+,150-200,0,,,,,,,,,,,,,,,,,7.90234375,1.310378909111023,0.5,0,5.9375,3.3567211627960205,0.0,0,unavailable:only_rollout_aggregate,4.0,4.0,1.0,0.0,1.0,1.0,0.004861359120657515,0.6722874329980681,0.6722874329980681,1.0,0.0,,observed_directly:dsr_trace_first2,,,,,,,,,
babc50ffd95f54c42ca738d732cb552dadb287d66aac1bc679514ba7eff8b42a,think,video,11,9,156,79,5+,3+,150-200,1,,,,,,,,,,,,,,,,,7.90234375,1.310378909111023,0.5,0,5.9375,3.3567211627960205,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
9d1e3633d5057ea877251ea0741babd775eff4d82ce8697a8a1ce1362e1b871b,think,ad,2,2,156,79,1-2,2,150-200,2,,,,,,,,,,,,,,,,,7.90234375,1.310378909111023,0.5,0,5.9375,3.3567211627960205,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
c017412042a6c52384996c53924bdc9318844a7b572b34cb1f13e6f7529ed6f4,think,video,13,8,156,79,5+,3+,150-200,3,,,,,,,,,,,,,,,,,7.90234375,1.310378909111023,0.5,0,5.9375,3.3567211627960205,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
1e69a31d62cece5fd7a4f6155c0dc1f441d5f7b7609287c44f893e8a2c0fa63d,think,prod,3,2,158,80,3-4,2,150-200,0,4.25,4.003904344511741,False,False,2,0,3,0,8.25,0.0,True,False,4,0,4,0,3.93359375,2.6513993740081787,0.25,5,4.55859375,1.728967547416687,0.5,29,observed_directly:trace_every20,3.75,3.25,0.875,0.5,1.0,1.0,0.1330502716457033,0.625833715554666,0.625833715554666,1.0,0.0,cot_only_saturated_or_other,observed_directly:dsr_trace_first2+generic_trace_enrichment,,,,,,,,,
d40d72043402551a5b0e55070ef1dd7b28299bec9b1a1ff15bc23b36c0077f87,think,living,2,2,158,80,1-2,2,150-200,1,,,,,,,,,,,,,,,,,3.93359375,2.6513993740081787,0.25,5,4.55859375,1.728967547416687,0.5,29,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
6d525c80cb7c8be63ccd444966c1c86688bed9dc6dd10c1b5d5847dd64e29bab,think,prod,3,3,158,80,3-4,3+,150-200,2,,,,,,,,,,,,,,,,,3.93359375,2.6513993740081787,0.25,5,4.55859375,1.728967547416687,0.5,29,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
11364711f75e1a131a594bb279de9aa80b485176848a268184a0e2ed57d0f64f,think,video,20,13,158,80,5+,3+,150-200,3,,,,,,,,,,,,,,,,,3.93359375,2.6513993740081787,0.25,5,4.55859375,1.728967547416687,0.5,29,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
dbdc2b1e83f6950024974ccd14550fe2b9112dc429a99114137ec4a0778c2d26,no_think,video,15,12,160,81,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.03125,0.08267972618341446,0.5,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,True,0.2,0.375,"[0.125,0.375,0.125,0.125,0.375,0.125,0.125,0.375]",0.07500000000000001
babc50ffd95f54c42ca738d732cb552dadb287d66aac1bc679514ba7eff8b42a,no_think,video,11,9,160,81,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.03125,0.08267972618341446,0.5,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.2,0.25,"[0.25,0.25,0.25,0.125,0.125,0.25,0.125,0.125]",0.05
9d1e3633d5057ea877251ea0741babd775eff4d82ce8697a8a1ce1362e1b871b,no_think,ad,2,2,162,82,1-2,2,150-200,0,,,,,,,,,,,,,,,,,0.0,0.22288595139980316,0.0,,-0.078125,0.12401959300041199,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.125,0.125,0.25,0.25,0.25,0.125,0.25,0.125]",0.0
c017412042a6c52384996c53924bdc9318844a7b572b34cb1f13e6f7529ed6f4,no_think,video,13,8,162,82,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.0,0.22288595139980316,0.0,,-0.078125,0.12401959300041199,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.375,0.125,0.125,0.375,0.125,0.375,0.25,0.25]",0.0
1e69a31d62cece5fd7a4f6155c0dc1f441d5f7b7609287c44f893e8a2c0fa63d,no_think,prod,3,2,164,83,3-4,2,150-200,0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.1,0.25,"[0.125,0.125,0.25,0.25,0.125,0.25,0.25,0.125]",0.025
d40d72043402551a5b0e55070ef1dd7b28299bec9b1a1ff15bc23b36c0077f87,no_think,living,2,2,164,83,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,True,0.1,0.375,"[0.125,0.125,0.125,0.375,0.125,0.375,0.125,0.375]",0.037500000000000006
6d525c80cb7c8be63ccd444966c1c86688bed9dc6dd10c1b5d5847dd64e29bab,no_think,prod,3,3,166,84,3-4,3+,150-200,0,,,,,,,,,,,,,,,,,0.703125,1.6453262567520142,0.0,,0.65625,1.4439849853515625,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.2,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
11364711f75e1a131a594bb279de9aa80b485176848a268184a0e2ed57d0f64f,no_think,video,20,13,166,84,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.703125,1.6453262567520142,0.0,,0.65625,1.4439849853515625,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.125,0.25,0.375,0.375,0.125,0.125,0.375,0.25]",0.0
a88e7f254ed1a874ee3e5c2da321835a799e2ea2292ba5e0c17d38dd83b2bfe9,think,prod,2,2,168,85,1-2,2,150-200,0,,,,,,,,,,,,,,,,,3.24609375,0.7871389389038086,0.25,0,3.46435546875,0.8210893273353577,0.25,0,unavailable:only_rollout_aggregate,3.5,1.5,0.5,2.0,0.5,0.5,0.16239353120294717,0.4775204706252791,0.26639097655573923,0.5,-0.5678352415561676,,observed_directly:dsr_trace_first2,,,,,,,,,
9d59ee7e816876bfd6de164fd43b9e3d43f37cc140235dfd981b7ac1379c0bbc,think,living,2,2,168,85,1-2,2,150-200,1,,,,,,,,,,,,,,,,,3.24609375,0.7871389389038086,0.25,0,3.46435546875,0.8210893273353577,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
8346f83b1e8184f4e3f4455397f79f8e657530407540be80f1ef030fb5f7efdb,think,prod,2,1,168,85,1-2,1,150-200,2,,,,,,,,,,,,,,,,,3.24609375,0.7871389389038086,0.25,0,3.46435546875,0.8210893273353577,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
31c0cd92985b7f2a76db78a439db59f89949f27c0babb5af84a51eeb9d39d241,think,video,19,15,168,85,5+,3+,150-200,3,,,,,,,,,,,,,,,,,3.24609375,0.7871389389038086,0.25,0,3.46435546875,0.8210893273353577,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
216f2e0d7fd240a05230a9b98fe069bedd68626b547fbc3ba4fb6bbf6be74554,think,prod,2,2,170,86,1-2,2,150-200,0,,,,,,,,,,,,,,,,,0.921875,0.18944305181503296,0.5,0,0.8671875,0.09472152590751648,0.5,0,unavailable:only_rollout_aggregate,2.0,1.5,0.75,0.5,0.5,0.5,0.014584077361972545,0.611825236704824,0.3414717001462483,0.5,0.0,,observed_directly:dsr_trace_first2,,,,,,,,,
c8aafede16125b5f0d90aed2b85d9823d0469d79989628571aa822214714e033,think,ad,2,2,170,86,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.921875,0.18944305181503296,0.5,0,0.8671875,0.09472152590751648,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
a73f751be9c4d0fa5f9b9623176a52ef7c5066a6321160272646c0cae31f1905,think,video,11,9,170,86,5+,3+,150-200,2,,,,,,,,,,,,,,,,,0.921875,0.18944305181503296,0.5,0,0.8671875,0.09472152590751648,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
2c65d4ea518bb211a1912fcf17ad3c59159cad840462958368f3964fd348f45a,think,ad,2,2,170,86,1-2,2,150-200,3,,,,,,,,,,,,,,,,,0.921875,0.18944305181503296,0.5,0,0.8671875,0.09472152590751648,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
a88e7f254ed1a874ee3e5c2da321835a799e2ea2292ba5e0c17d38dd83b2bfe9,no_think,prod,2,2,172,87,1-2,2,150-200,0,,,,,,,,,,,,,,,,,0.03125,0.08267972618341446,0.5,,0.015625,0.09757809340953827,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.1,0.25,"[0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.25]",0.0
9d59ee7e816876bfd6de164fd43b9e3d43f37cc140235dfd981b7ac1379c0bbc,no_think,living,2,2,172,87,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.03125,0.08267972618341446,0.5,,0.015625,0.09757809340953827,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,True,0.1,0.375,"[0.375,0.125,0.125,0.125,0.375,0.125,0.375,0.125]",0.037500000000000006
8346f83b1e8184f4e3f4455397f79f8e657530407540be80f1ef030fb5f7efdb,no_think,prod,2,1,174,88,1-2,1,150-200,0,,,,,,,,,,,,,,,,,0.8125,1.4197500944137573,0.0,,1.921875,1.8169596195220947,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.75,,,,False,0.1,0.75,"[0.75,0.75,0.75,0.75,0.125,0.75,0.125,0.75]",0.0
31c0cd92985b7f2a76db78a439db59f89949f27c0babb5af84a51eeb9d39d241,no_think,video,19,15,174,88,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.8125,1.4197500944137573,0.0,,1.921875,1.8169596195220947,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.25]",0.0
216f2e0d7fd240a05230a9b98fe069bedd68626b547fbc3ba4fb6bbf6be74554,no_think,prod,2,2,176,89,1-2,2,150-200,0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.1,0.25,"[0.125,0.25,0.125,0.125,0.25,0.25,0.25,0.125]",0.025
c8aafede16125b5f0d90aed2b85d9823d0469d79989628571aa822214714e033,no_think,ad,2,2,176,89,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,1.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,True,0.1,0.5,"[0.5,0.5,0.25,0.25,0.5,0.5,0.125,0.125]",0.05
a73f751be9c4d0fa5f9b9623176a52ef7c5066a6321160272646c0cae31f1905,no_think,video,11,9,178,90,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.140625,0.16237059235572815,0.0,,0.15625,0.12103073298931122,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125]",0.0
2c65d4ea518bb211a1912fcf17ad3c59159cad840462958368f3964fd348f45a,no_think,ad,2,2,178,90,1-2,2,150-200,1,,,,,,,,,,,,,,,,,0.140625,0.16237059235572815,0.0,,0.15625,0.12103073298931122,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,True,0.1,0.25,"[0.125,0.125,0.125,0.25,0.125,0.25,0.125,0.125]",0.025
bba5b030faadcf76800e36c9700cbec005e87580580150452877df4458e57ba1,think,video,16,15,180,91,5+,3+,150-200,0,,,,,,,,,,,,,,,,,1.01171875,0.12358790636062622,0.25,0,1.3359375,1.110094428062439,0.0,0,unavailable:only_rollout_aggregate,3.5,3.5,1.0,0.0,1.0,1.0,0.015138716395582036,0.5231193104814785,0.5231193104814785,1.0,0.5772169828414917,,observed_directly:dsr_trace_first2,,,,,,,,,
06551b1a41909c7a5024bff8c91c1fee48439a436243547b2e69d0b5b91ab29c,think,prod,2,1,180,91,1-2,1,150-200,1,,,,,,,,,,,,,,,,,1.01171875,0.12358790636062622,0.25,0,1.3359375,1.110094428062439,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
e5c10d32bb476707138fd008dde354ee5f0e6d35c3fb3b02bc295defd00e2296,think,video,13,12,180,91,5+,3+,150-200,2,,,,,,,,,,,,,,,,,1.01171875,0.12358790636062622,0.25,0,1.3359375,1.110094428062439,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
b87cdc0f8e1d7668ee5e674a725af6b6614d5892cfafbc02dde600ec63c7ab76,think,video,20,13,180,91,5+,3+,150-200,3,,,,,,,,,,,,,,,,,1.01171875,0.12358790636062622,0.25,0,1.3359375,1.110094428062439,0.0,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
327d6f60fc454d552f6c7d399d02c1baa2c07b72958ee9f8dc4870bd89b1a092,think,living,2,2,182,92,1-2,2,150-200,0,,,,,,,,,,,,,,,,,4.90625,2.0729432106018066,0.25,0,4.3984375,1.856353759765625,0.25,0,unavailable:only_rollout_aggregate,3.0,3.0,1.0,0.0,1.0,1.0,0.15150399652505137,0.3260116144458396,0.3260116144458396,1.0,0.5772169828414917,,observed_directly:dsr_trace_first2,,,,,,,,,
d24a52c829b5e75afffb8608a25031997b38272b51c9d3f547c949422ee0b90d,think,ad,5,5,182,92,5+,3+,150-200,1,,,,,,,,,,,,,,,,,4.90625,2.0729432106018066,0.25,0,4.3984375,1.856353759765625,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
ea0f739a505528c1504a72a5d97bc5544cacdf1dbbb98c38c6bb166b2d55ee9c,think,ad,5,3,182,92,5+,3+,150-200,2,,,,,,,,,,,,,,,,,4.90625,2.0729432106018066,0.25,0,4.3984375,1.856353759765625,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
760e9cc6bcf405bf8a3625aefa027f66cd580f0eb5f81712b8a64096620e94be,think,video,20,13,182,92,5+,3+,150-200,3,,,,,,,,,,,,,,,,,4.90625,2.0729432106018066,0.25,0,4.3984375,1.856353759765625,0.25,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
bba5b030faadcf76800e36c9700cbec005e87580580150452877df4458e57ba1,no_think,video,16,15,184,93,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.1875,0.24505949020385742,0.0,,0.09375,0.12103073298931122,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.25,,,,False,0.2,0.25,"[0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125]",0.0
06551b1a41909c7a5024bff8c91c1fee48439a436243547b2e69d0b5b91ab29c,no_think,prod,2,1,184,93,1-2,1,150-200,1,,,,,,,,,,,,,,,,,0.1875,0.24505949020385742,0.0,,0.09375,0.12103073298931122,0.5,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,True,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0125
e5c10d32bb476707138fd008dde354ee5f0e6d35c3fb3b02bc295defd00e2296,no_think,video,13,12,186,94,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.21875,0.08267972618341446,0.5,,0.4375,0.4348493218421936,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.2,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
b87cdc0f8e1d7668ee5e674a725af6b6614d5892cfafbc02dde600ec63c7ab76,no_think,video,20,13,186,94,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.21875,0.08267972618341446,0.5,,0.4375,0.4348493218421936,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,False,0.2,0.5,"[0.25,0.125,0.5,0.25,0.5,0.5,0.125,0.5]",0.0
327d6f60fc454d552f6c7d399d02c1baa2c07b72958ee9f8dc4870bd89b1a092,no_think,living,2,2,188,95,1-2,2,150-200,0,,,,,,,,,,,,,,,,,0.09375,0.2444687783718109,0.0,,0.5625,1.4136630296707153,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.125,,,,False,0.1,0.125,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]",0.0
d24a52c829b5e75afffb8608a25031997b38272b51c9d3f547c949422ee0b90d,no_think,ad,5,5,188,95,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.09375,0.2444687783718109,0.0,,0.5625,1.4136630296707153,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.5,,,,False,0.2,0.5,"[0.25,0.125,0.5,0.5,0.5,0.125,0.25,0.5]",0.0
ea0f739a505528c1504a72a5d97bc5544cacdf1dbbb98c38c6bb166b2d55ee9c,no_think,ad,5,3,190,96,5+,3+,150-200,0,,,,,,,,,,,,,,,,,0.1875,0.24206146597862244,0.0,,0.25,0.4533684551715851,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.375,0.375,0.125,0.125,0.125,0.125,0.375,0.125]",0.0
760e9cc6bcf405bf8a3625aefa027f66cd580f0eb5f81712b8a64096620e94be,no_think,video,20,13,190,96,5+,3+,150-200,1,,,,,,,,,,,,,,,,,0.1875,0.24206146597862244,0.0,,0.25,0.4533684551715851,0.0,,unavailable:only_rollout_aggregate,,,,,,,,,,,,,,0.375,,,,False,0.2,0.375,"[0.375,0.125,0.125,0.125,0.375,0.125,0.125,0.375]",0.0
15617a4b50054f1364eb61474c0dd0ecae0518132a4283e8abac0de9b2a75587,think,prod,2,2,192,97,1-2,2,150-200,0,,,,,,,,,,,,,,,,,1.0,1.0,0.75,0,0.5625,0.9285253882408142,0.5,0,unavailable:only_rollout_aggregate,3.5,3.0,0.875,0.5,1.0,1.0,0.0,0.2388562788317567,0.2388562788317567,0.6955425115327027,0.505012035369873,,observed_directly:dsr_trace_first2,,,,,,,,,
46cffa95d4666375cef8cf1e1cc9f23fd14cdacb44ddcaec414fc716d1f67ff2,think,living,2,1,192,97,1-2,1,150-200,1,,,,,,,,,,,,,,,,,1.0,1.0,0.75,0,0.5625,0.9285253882408142,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
4c1e5e1af4579acea16bccde01348c97c8c5d0a39f0b396b22c1cbb1c9663386,think,prod,3,1,192,97,3-4,1,150-200,2,,,,,,,,,,,,,,,,,1.0,1.0,0.75,0,0.5625,0.9285253882408142,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
6a3aa2c8c35a2221423c4e7cd1ee06f53237251b80e538151165a7f3a8de9f35,think,prod,2,1,192,97,1-2,1,150-200,3,,,,,,,,,,,,,,,,,1.0,1.0,0.75,0,0.5625,0.9285253882408142,0.5,0,unavailable:only_rollout_aggregate,,,,,,,,,,,,,unavailable,,,,,,,,,
b190ca45928880ffbaf5abbe3dda7b1ab3465fa7bc3177b1a5cb93c71d491e9f,think,ad,2,2,194,98,1-2,2,150-200,0,,,,,,,,,,,,,,,,,2.75,0.0625,0.75,0,2.296875,0.893088698387146,0.25,0,unavailable:only_rollout_aggregate,3.5,3.5,1.0,0.0,1.0,1.0,0.14241772173026732,0.7000975241830543,0.7000975241830543,1.0,0.0,,observed_directly:dsr_trace_first2,,,,,,,,,
