source,route,domain,gold_count,reward_pattern,rewards,current_adv,exact_floor_adv,exact_clamp_adv,current_abs_sum,floor_abs_sum,clamp_abs_sum
GR_REC_v1_probe,think,prod,2,MULTI_EXACT,"[8.25,8.0,0.0,8.0]","[0.6246834270454256,0.5532910353830912,-1.731265497811608,0.5532910353830912]","[0.2734375,0.2421875,-0.7578125,0.2421875]","[0.2734375,0.2421875,-0.7578125,0.2421875]",3.462530995623216,1.515625,1.515625
GR_REC_v1_probe,nothink,prod,2,SINGLE_EXACT,"[0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.3779501878348703,2.645651314844092,-0.3779501878348703,-0.3779501878348703,-0.3779501878348703,-0.3779501878348703,-0.3779501878348703,-0.3779501878348703]","[-0.125,0.875,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125]","[-0.125,0.875,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125]",5.291302629688184,1.75,1.75
GR_REC_v1_probe,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,ad,2,A_ONLY,"[0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0]","[-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,2.6441522780688524,-0.3777360397241218,-0.3777360397241218]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125]",5.288304556137704,0.109375,0.109375
GR_REC_v1_probe,think,video,20,MIXED_HIGH,"[8.4375,8.4375,8.4375,9.1875]","[-0.577172546136356,-0.577172546136356,-0.577172546136356,1.7315176384090682]","[0.0546875,0.0546875,0.0546875,0.1484375]","[0.0,0.0,0.0,0.0703125]",3.463035276818136,0.3125,0.0703125
GR_REC_v1_probe,nothink,video,20,A_ONLY,"[0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5]","[0.577083725634154,0.577083725634154,-1.7312511769024619,-1.7312511769024619,0.577083725634154,0.577083725634154,0.577083725634154,0.577083725634154]","[0.015625,0.015625,-0.046875,-0.046875,0.015625,0.015625,0.015625,0.015625]","[0.015625,0.015625,-0.046875,-0.046875,0.015625,0.015625,0.015625,0.015625]",6.925004707609847,0.1875,0.1875
GR_REC_v1_probe,think,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,prod,2,MIXED_HIGH,"[8.25,8.25,8.25,8.0]","[0.5768174280738311,0.5768174280738311,0.5768174280738311,-1.730452284221493]","[0.03125,0.03125,0.03125,0.0]","[0.0078125,0.0078125,0.0078125,0.0]",3.460904568442986,0.09375,0.0234375
GR_REC_v1_probe,nothink,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,ad,2,A_ONLY,"[0.5,0.0,0.0,0.0]","[1.7312511769024619,-0.577083725634154,-0.577083725634154,-0.577083725634154]","[0.046875,-0.015625,-0.015625,-0.015625]","[0.046875,-0.015625,-0.015625,-0.015625]",3.462502353804924,0.09375,0.09375
GR_REC_v1_probe,nothink,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,video,20,MIXED_HIGH,"[3.1875,2.4375,8.4375,9.1875]","[-0.8682144251255827,-1.1162756894471777,0.8682144251255827,1.1162756894471777]","[-0.328125,-0.421875,0.328125,0.421875]","[-0.328125,-0.421875,0.328125,0.421875]",3.9689802291455205,1.5,1.5
GR_REC_v1_probe,nothink,video,20,AB_SIGNAL,"[2.0,2.0,2.0,0.5,2.0,0.5,0.5,0.0]","[0.982588787055004,0.982588787055004,0.982588787055004,-0.8314212813542341,0.982588787055004,-0.8314212813542341,-0.8314212813542341,-1.4360913041573133]","[0.1015625,0.1015625,0.1015625,-0.0859375,0.1015625,-0.0859375,-0.0859375,-0.1484375]","[0.1015625,0.1015625,0.1015625,-0.0859375,0.1015625,-0.0859375,-0.0859375,-0.1484375]",7.860710296440031,0.8125,0.8125
GR_REC_v1_probe,think,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,prod,2,MIXED_HIGH,"[8.25,8.25,8.25,8.25]","[0.0,0.0,0.0,0.0]","[0.03125,0.03125,0.03125,0.03125]","[0.0,0.0,0.0,0.0]",0.0,0.125,0.0
GR_REC_v1_probe,nothink,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,ad,2,A_ONLY,"[0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0]","[-0.3777360397241218,2.6441522780688524,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218]","[-0.0078125,0.0546875,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125]","[-0.0078125,0.0546875,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125]",5.288304556137704,0.109375,0.109375
GR_REC_v1_probe,think,video,20,MIXED_HIGH,"[8.4375,2.4375,8.4375,8.4375]","[0.5773280478227043,-1.731984143468113,0.5773280478227043,0.5773280478227043]","[0.1875,-0.5625,0.1875,0.1875]","[0.1875,-0.5625,0.1875,0.1875]",3.4639682869362263,1.125,1.125
GR_REC_v1_probe,nothink,video,20,AB_SIGNAL,"[0.0,2.0,2.0,2.0,0.0,2.0,0.5,2.0]","[-1.4594385976080393,0.7644678368423063,0.7644678368423063,0.7644678368423063,-1.4594385976080393,0.7644678368423063,-0.9034619889954529,0.7644678368423063]","[-0.1640625,0.0859375,0.0859375,0.0859375,-0.1640625,0.0859375,-0.1015625,0.0859375]","[-0.1640625,0.0859375,0.0859375,0.0859375,-0.1640625,0.0859375,-0.1015625,0.0859375]",7.644678368423063,0.859375,0.859375
GR_REC_v1_probe,think,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,prod,2,MULTI_EXACT,"[8.0,8.0,8.25,8.25]","[-0.9992006394884093,-0.9992006394884093,0.9992006394884093,0.9992006394884093]","[0.0,0.0,0.03125,0.03125]","[0.0,0.0,0.015625,0.015625]",3.9968025579536373,0.0625,0.03125
GR_REC_v1_probe,nothink,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,video,20,MIXED_HIGH,"[2.4375,8.4375,8.4375,2.4375]","[-0.9999666677777407,0.9999666677777407,0.9999666677777407,-0.9999666677777407]","[-0.375,0.375,0.375,-0.375]","[-0.375,0.375,0.375,-0.375]",3.9998666711109627,1.5,1.5
GR_REC_v1_probe,nothink,video,20,AB_SIGNAL,"[2.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0]","[2.4629349071108626,-0.6896217739910415,0.09851739628443451,-0.6896217739910415,0.09851739628443451,-0.6896217739910415,0.09851739628443451,-0.6896217739910415]","[0.1953125,-0.0546875,0.0078125,-0.0546875,0.0078125,-0.0546875,0.0078125,-0.0546875]","[0.1953125,-0.0546875,0.0078125,-0.0546875,0.0078125,-0.0546875,0.0078125,-0.0546875]",5.516974191928333,0.4375,0.4375
GR_REC_v1_probe,think,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,living,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,prod,2,MULTI_EXACT,"[8.25,8.0,8.25,8.0]","[0.9992006394884093,-0.9992006394884093,0.9992006394884093,-0.9992006394884093]","[0.03125,0.0,0.03125,0.0]","[0.015625,0.0,0.015625,0.0]",3.9968025579536373,0.0625,0.03125
GR_REC_v1_probe,nothink,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,think,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0
GR_REC_v1_probe,nothink,ad,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,nothink,living,2,OTHER,"[0.0,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,-0.25]","[1.730452284221493,-0.5768174280738311,-0.5768174280738311,1.730452284221493,-0.5768174280738311,-0.5768174280738311,-0.5768174280738311,-0.5768174280738311]","[0.0234375,-0.0078125,-0.0078125,0.0234375,-0.0078125,-0.0078125,-0.0078125,-0.0078125]","[0.0234375,-0.0078125,-0.0078125,0.0234375,-0.0078125,-0.0078125,-0.0078125,-0.0078125]",6.9218091368859715,0.09375,0.09375
DSR_Simple_training,nothink,prod,2,OTHER,"[-0.25,-0.25,0.0,0.0,0.0,-0.25,-0.25,0.0]","[-0.9992006394884093,-0.9992006394884093,0.9992006394884093,0.9992006394884093,0.9992006394884093,-0.9992006394884093,-0.9992006394884093,0.9992006394884093]","[-0.015625,-0.015625,0.015625,0.015625,0.015625,-0.015625,-0.015625,0.015625]","[-0.015625,-0.015625,0.015625,0.015625,0.015625,-0.015625,-0.015625,0.015625]",7.993605115907274,0.125,0.125
DSR_Simple_training,nothink,ad,2,OTHER,"[-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,nothink,ad,2,A_ONLY,"[-0.25,-0.25,0.0,0.5,-0.25,0.0,0.0,-0.25]","[-0.7742768013847241,-0.7742768013847241,0.2580922671282414,2.3228304041541725,-0.7742768013847241,0.2580922671282414,0.2580922671282414,-0.7742768013847241]","[-0.0234375,-0.0234375,0.0078125,0.0703125,-0.0234375,0.0078125,0.0078125,-0.0234375]","[-0.0234375,-0.0234375,0.0078125,0.0703125,-0.0234375,0.0078125,0.0078125,-0.0234375]",6.194214411077795,0.1875,0.1875
DSR_Simple_training,nothink,ad,2,OTHER,"[-0.25,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.25]","[-0.9992006394884093,-0.9992006394884093,-0.9992006394884093,0.9992006394884093,0.9992006394884093,0.9992006394884093,0.9992006394884093,-0.9992006394884093]","[-0.015625,-0.015625,-0.015625,0.015625,0.015625,0.015625,0.015625,-0.015625]","[-0.015625,-0.015625,-0.015625,0.015625,0.015625,0.015625,0.015625,-0.015625]",7.993605115907274,0.125,0.125
DSR_Simple_training,nothink,video,18,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,nothink,ad,2,OTHER,"[-0.25,-0.25,-0.25,0.0,-0.25,0.0,0.0,-0.25]","[-0.7739571975962636,-0.7739571975962636,-0.7739571975962636,1.2899286626604392,-0.7739571975962636,1.2899286626604392,1.2899286626604392,-0.7739571975962636]","[-0.01171875,-0.01171875,-0.01171875,0.01953125,-0.01171875,0.01953125,0.01953125,-0.01171875]","[-0.01171875,-0.01171875,-0.01171875,0.01953125,-0.01171875,0.01953125,0.01953125,-0.01171875]",7.739571975962635,0.1171875,0.1171875
DSR_Simple_training,nothink,living,2,OTHER,"[0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0]","[0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,-2.642555176745306,0.3775078823921866]","[0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625]","[0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625]",5.285110353490611,0.0546875,0.0546875
DSR_Simple_training,nothink,prod,3,OTHER,"[0.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25]","[2.642555176745306,-0.3775078823921866,-0.3775078823921866,-0.3775078823921866,-0.3775078823921866,-0.3775078823921866,-0.3775078823921866,-0.3775078823921866]","[0.02734375,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625]","[0.02734375,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625]",5.285110353490611,0.0546875,0.0546875
DSR_Simple_training,nothink,video,15,A_ONLY,"[0.5,0.5,0.0,0.5,0.0,0.0,-0.25,0.5]","[0.9645703604022968,0.9645703604022968,-0.7502213914240087,0.9645703604022968,-0.7502213914240087,-0.7502213914240087,-1.6076172673371614,0.9645703604022968]","[0.03515625,0.03515625,-0.02734375,0.03515625,-0.02734375,-0.02734375,-0.05859375,0.03515625]","[0.03515625,0.03515625,-0.02734375,0.03515625,-0.02734375,-0.02734375,-0.05859375,0.03515625]",7.716562883218375,0.28125,0.28125
DSR_Simple_training,nothink,living,2,A_ONLY,"[-0.25,-0.25,0.5,-0.25,-0.25,-0.25,-0.25,-0.25]","[-0.37781215346631375,-0.37781215346631375,2.6446850742641965,-0.37781215346631375,-0.37781215346631375,-0.37781215346631375,-0.37781215346631375,-0.37781215346631375]","[-0.01171875,-0.01171875,0.08203125,-0.01171875,-0.01171875,-0.01171875,-0.01171875,-0.01171875]","[-0.01171875,-0.01171875,0.08203125,-0.01171875,-0.01171875,-0.01171875,-0.01171875,-0.01171875]",5.289370148528393,0.1640625,0.1640625
DSR_Simple_training,nothink,prod,2,OTHER,"[0.0,-0.25,0.0,0.0,-0.25,0.0,0.0,-0.25]","[0.7739571975962636,-1.2899286626604392,0.7739571975962636,0.7739571975962636,-1.2899286626604392,0.7739571975962636,0.7739571975962636,-1.2899286626604392]","[0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125]","[0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125]",7.739571975962636,0.1171875,0.1171875
DSR_Simple_training,nothink,ad,2,AB_SIGNAL,"[-0.25,0.0,0.0,2.0,0.0,0.0,0.5,-0.25]","[-0.718317997130439,-0.3591589985652195,-0.3591589985652195,2.514112989956536,-0.3591589985652195,-0.3591589985652195,0.3591589985652195,-0.718317997130439]","[-0.0625,-0.03125,-0.03125,0.21875,-0.03125,-0.03125,0.03125,-0.0625]","[-0.0625,-0.03125,-0.03125,0.21875,-0.03125,-0.03125,0.03125,-0.0625]",5.746543977043512,0.5,0.5
DSR_Simple_training,nothink,prod,2,OTHER,"[0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0]","[0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,-2.642555176745306,0.3775078823921866]","[0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625]","[0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625]",5.285110353490611,0.0546875,0.0546875
DSR_Simple_training,nothink,prod,2,ALL_ZERO,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.0,0.0
DSR_Simple_training,nothink,video,20,A_ONLY,"[0.0,0.5,0.0,-0.25,0.0,0.0,0.0,0.0]","[-0.16004614454540816,2.4006921681811226,-0.16004614454540816,-1.4404153009086735,-0.16004614454540816,-0.16004614454540816,-0.16004614454540816,-0.16004614454540816]","[-0.00390625,0.05859375,-0.00390625,-0.03515625,-0.00390625,-0.00390625,-0.00390625,-0.00390625]","[-0.00390625,0.05859375,-0.00390625,-0.03515625,-0.00390625,-0.00390625,-0.00390625,-0.00390625]",4.801384336362244,0.1171875,0.1171875
DSR_Simple_training,nothink,ad,2,A_ONLY,"[0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5]","[1.290461335641207,-0.7742768013847241,-0.7742768013847241,-0.7742768013847241,-0.7742768013847241,-0.7742768013847241,1.290461335641207,1.290461335641207]","[0.0390625,-0.0234375,-0.0234375,-0.0234375,-0.0234375,-0.0234375,0.0390625,0.0390625]","[0.0390625,-0.0234375,-0.0234375,-0.0234375,-0.0234375,-0.0234375,0.0390625,0.0390625]",7.742768013847242,0.234375,0.234375
DSR_Simple_training,nothink,video,20,A_ONLY,"[0.0,0.0,0.0,0.0,0.5,-0.25,0.0,0.0]","[-0.16004614454540816,-0.16004614454540816,-0.16004614454540816,-0.16004614454540816,2.4006921681811226,-1.4404153009086735,-0.16004614454540816,-0.16004614454540816]","[-0.00390625,-0.00390625,-0.00390625,-0.00390625,0.05859375,-0.03515625,-0.00390625,-0.00390625]","[-0.00390625,-0.00390625,-0.00390625,-0.00390625,0.05859375,-0.03515625,-0.00390625,-0.00390625]",4.801384336362245,0.1171875,0.1171875
DSR_Simple_training,nothink,video,20,AB_SIGNAL,"[0.5,0.0,0.5,0.5,0.5,0.5,2.0,0.5]","[-0.22937363633367372,-1.1468681816683686,-0.22937363633367372,-0.22937363633367372,-0.22937363633367372,-0.22937363633367372,2.5231099996704107,-0.22937363633367372]","[-0.015625,-0.078125,-0.015625,-0.015625,-0.015625,-0.015625,0.171875,-0.015625]","[-0.015625,-0.078125,-0.015625,-0.015625,-0.015625,-0.015625,0.171875,-0.015625]",5.046219999340821,0.34375,0.34375
DSR_Simple_training,nothink,living,2,A_ONLY,"[0.0,0.5,-0.25,-0.25,0.0,0.5,-0.25,0.0]","[-0.10717448448914409,1.6076172673371614,-0.9645703604022968,-0.9645703604022968,-0.10717448448914409,1.6076172673371614,-0.9645703604022968,-0.10717448448914409]","[-0.00390625,0.05859375,-0.03515625,-0.03515625,-0.00390625,0.05859375,-0.03515625,-0.00390625]","[-0.00390625,0.05859375,-0.03515625,-0.03515625,-0.00390625,0.05859375,-0.03515625,-0.00390625]",6.4304690693486455,0.234375,0.234375
DSR_Simple_training,nothink,video,16,A_ONLY,"[0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0]","[-0.7742768013847241,-0.7742768013847241,1.290461335641207,1.290461335641207,-0.7742768013847241,-0.7742768013847241,1.290461335641207,-0.7742768013847241]","[-0.0234375,-0.0234375,0.0390625,0.0390625,-0.0234375,-0.0234375,0.0390625,-0.0234375]","[-0.0234375,-0.0234375,0.0390625,0.0390625,-0.0234375,-0.0234375,0.0390625,-0.0234375]",7.742768013847242,0.234375,0.234375
DSR_Simple_training,nothink,ad,2,OTHER,"[0.0,0.0,-0.25,0.0,0.0,-0.25,-0.25,0.0]","[0.7739571975962636,0.7739571975962636,-1.2899286626604392,0.7739571975962636,0.7739571975962636,-1.2899286626604392,-1.2899286626604392,0.7739571975962636]","[0.01171875,0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125,-0.01953125,0.01171875]","[0.01171875,0.01171875,-0.01953125,0.01171875,0.01171875,-0.01953125,-0.01953125,0.01171875]",7.739571975962635,0.1171875,0.1171875
DSR_Simple_training,nothink,living,2,OTHER,"[0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0]","[0.3775078823921866,0.3775078823921866,0.3775078823921866,0.3775078823921866,-2.642555176745306,0.3775078823921866,0.3775078823921866,0.3775078823921866]","[0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625,0.00390625,0.00390625]","[0.00390625,0.00390625,0.00390625,0.00390625,-0.02734375,0.00390625,0.00390625,0.00390625]",5.285110353490611,0.0546875,0.0546875
DSR_Simple_training,nothink,living,2,A_ONLY,"[-0.25,0.0,0.0,0.0,0.0,0.0,0.5,-0.25]","[-1.154167451268308,0.0,0.0,0.0,0.0,0.0,2.308334902536616,-1.154167451268308]","[-0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,-0.03125]","[-0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,-0.03125]",4.616669805073232,0.125,0.125
DSR_Simple_training,nothink,living,2,A_ONLY,"[0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0]","[-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,2.6441522780688524,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125,-0.0078125]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125,-0.0078125]",5.288304556137704,0.109375,0.109375
DSR_Simple_training,nothink,prod,2,A_ONLY,"[0.5,0.0,-0.25,-0.25,0.0,0.0,0.5,-0.25]","[1.6076172673371614,-0.10717448448914409,-0.9645703604022968,-0.9645703604022968,-0.10717448448914409,-0.10717448448914409,1.6076172673371614,-0.9645703604022968]","[0.05859375,-0.00390625,-0.03515625,-0.03515625,-0.00390625,-0.00390625,0.05859375,-0.03515625]","[0.05859375,-0.00390625,-0.03515625,-0.03515625,-0.00390625,-0.00390625,0.05859375,-0.03515625]",6.4304690693486455,0.234375,0.234375
DSR_Simple_training,nothink,living,2,A_ONLY,"[0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2.6441522780688524,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218]","[0.0546875,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125]","[0.0546875,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125]",5.288304556137704,0.109375,0.109375
DSR_Simple_training,nothink,ad,2,A_ONLY,"[0.0,-0.25,0.0,0.5,0.5,0.0,0.0,0.0]","[-0.37781215346631375,-1.3853112293764838,-0.37781215346631375,1.6371859983540262,1.6371859983540262,-0.37781215346631375,-0.37781215346631375,-0.37781215346631375]","[-0.01171875,-0.04296875,-0.01171875,0.05078125,0.05078125,-0.01171875,-0.01171875,-0.01171875]","[-0.01171875,-0.04296875,-0.01171875,0.05078125,0.05078125,-0.01171875,-0.01171875,-0.01171875]",6.548743993416105,0.203125,0.203125
DSR_Simple_training,nothink,video,20,A_ONLY,"[-0.25,0.0,0.0,0.0,0.5,0.0,0.5,-0.25]","[-1.1466577712182768,-0.22933155424365537,-0.22933155424365537,-0.22933155424365537,1.6053208797055876,-0.22933155424365537,1.6053208797055876,-1.1466577712182768]","[-0.0390625,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,0.0546875,-0.0390625]","[-0.0390625,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,0.0546875,-0.0390625]",6.42128351882235,0.21875,0.21875
DSR_Simple_training,nothink,prod,2,A_ONLY,"[0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0]","[-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,-0.3777360397241218,2.6441522780688524,-0.3777360397241218,-0.3777360397241218]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,0.0546875,-0.0078125,-0.0078125]",5.288304556137704,0.109375,0.109375
